"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABHD17A",976.125262639389,0.00806943436596949,0.144805790784031,0.0557259093181194,0.955560158917656,0.981280783097332
"ABHD17AP1",0.562345691323604,0.574883908667122,4.88202874965963,0.117755125613958,0.90626168665467,NA
"ABHD17AP3",0.286170403438466,-1.5072331880158,3.86045855276767,-0.390428537805496,0.696219688835917,NA
"ABHD17AP4",0.330417621857248,-0.329617458042594,5.23095375509232,-0.0630128793858506,0.949756248436715,NA
"ABHD17AP5",0.200100134781938,1.15919624442387,5.88581634375707,0.196947403167515,0.843868697713005,NA
"ABHD17AP6",0.273748105837192,0.658674969344404,5.33366132199102,0.123493962136037,0.90171595521249,NA
"ABHD17B",326.083108509594,0.133738622280483,0.115839023146327,1.15452132319473,0.24828650165519,0.491001669266732
"ABHD17C",1480.66895490351,0.567396612217621,0.281275350053677,2.01722835687288,0.0436716881223349,0.180863997848749
"ABHD18",185.833679176098,0.466916723544688,0.190900707148493,2.44586167604657,0.0144506429524117,0.0955031993547837
"ABHD2",1428.43630553837,0.0609620068721541,0.48654680647967,0.125295256407569,0.900289807429722,0.956683435567389
"ABHD3",537.257952273649,0.490463965574256,0.232780621024072,2.10697936716792,0.0351193680936852,0.15925237510144
"ABHD4",762.964631479403,-0.0280478254645018,0.20224143628044,-0.138684860928346,0.889699181712773,0.952029976740489
"ABHD5",149.931427372977,-0.341131913051899,0.237936672050458,-1.43370885249482,0.151655364904539,0.372918172685184
"ABHD6",189.535689081111,-0.274501964304077,0.197618528088592,-1.3890497361716,0.164817626604928,0.390309752322782
"ABHD8",246.941085796945,-0.467405598648476,0.163621840501843,-2.85662107952642,0.00428176660540691,0.0455464201490055
"ABI1",897.2398359943,0.199386192158898,0.140724312101589,1.41685675475152,0.156524812307763,0.379447959043721
"ABI1P1",0.059441517035061,0,5.88634619733239,0,1,NA
"ABI2",1435.05651902218,-0.446187954599691,0.238723772071981,-1.86905539706852,0.061615107580105,0.221638344123863
"ABI3",6.99304585876126,1.69752471625058,0.671348004919029,2.52853170607891,0.0114540740383709,0.0834944205956682
"ABI3BP",70.2226798726787,-0.0781962118283571,0.329099083773544,-0.237606896171624,0.812186001312325,0.915046783330472
"ABL1",1661.30503424018,-0.353089003645906,0.217555924363771,-1.62298041148957,0.104593592364954,0.301927065022058
"ABL2",300.230822278765,-0.165210811437307,0.218345381009794,-0.756648987366929,0.449260184354738,0.680199313045151
"ABLIM1",1167.48193671207,0.546555684472442,0.190349739412864,2.87132352352202,0.00408756945920957,0.0444463289870622
"ABLIM2",27.9351707019455,-0.111333085163445,0.303435430093632,-0.3669086537755,0.713687156195071,0.85826193105233
"ABLIM3",94.7123379471391,0.343279156832748,0.396859932054014,0.864988196354441,0.387045267420936,0.628587476601992
"ABO",352.672773841688,-0.134532755562524,0.310538822277924,-0.433223629096269,0.664852314249982,0.829505431099887
"ABR",1754.35104496542,0.0100001612126133,0.179267903844121,0.0557833332022937,0.955514412445578,0.981280783097332
"ABRA",1.0424097677865,1.43166395191164,1.57390255088256,0.909626807014725,0.363019356257453,NA
"ABRACL",649.656210320605,0.56696028886675,0.169759265437089,3.33978995141717,0.000838417775039985,0.0171229766399354
"ABT1",660.564916990757,0.110266935646743,0.110977676974892,0.993595637000863,0.320419769143626,0.566584956954811
"ABT1P1",0.111675581432068,0,5.88634619732641,0,1,NA
"ABTB1",247.470093392085,0.176920473893833,0.273995032163512,0.645706867372151,0.518469212282052,0.732489446592132
"ABTB2",214.221469947215,-0.0576023309797289,0.217171178689813,-0.265239297991759,0.790825123261004,0.903199871871863
"AC000041.10",0.704549935738062,-0.801488690314629,1.85861438272912,-0.43122914455109,0.666301764478011,NA
"AC000077.2",0.0884602961868082,0.571763508043252,5.88634619733239,0.0971338567042434,0.922620094214103,NA
"AC000078.5",0.0727435122993861,0,5.88634619733239,0,1,NA
"AC000081.2",0.0515195516745528,0,5.88634619733239,0,1,NA
"AC000089.3",3.32818501460782,0.555599347559501,0.748627546237122,0.742157232060386,0.457992077390506,0.687495175956827
"AC000095.9",0.937896569768895,-1.63365900922398,1.39192112846274,-1.17367211102559,0.240526385168729,NA
"AC000111.4",0.189328898055861,-0.149539067585706,4.794766309038,-0.0311879782970506,0.9751196271811,NA
"AC000367.1",3.11242581272951,-1.43415851664809,0.783361952578402,-1.830773771853,0.0671343166719604,0.233201970932469
"AC002056.3",0.652963037538032,-1.22258661402938,2.59047746682431,-0.471954158909615,0.636959509303087,NA
"AC002069.5",0.0293826163947264,0,5.88634619733239,0,1,NA
"AC002075.4",4.16032686504878,-0.627480706794072,0.623831520422508,-1.00584963447998,0.314487907037506,0.560384841151146
"AC002310.10",0.694981626967847,-1.45121153816867,1.83842481508839,-0.78937769239092,0.429891290002065,NA
"AC002310.11",4.03632199372846,-0.115175644544805,1.55268465375665,-0.0741783879077714,0.940868442416991,0.973796075516259
"AC002310.13",0.0273864341945636,0,5.88634619733239,0,1,NA
"AC002310.17",1.45798825495322,1.00391104194923,1.03066883842402,0.974038415175425,0.330037465636681,NA
"AC002398.9",120.83115263422,-0.0769892812932272,0.262152389315707,-0.293681402233988,0.769001366826933,0.89076303957937
"AC002400.1",0.133603419425565,0.571778319461091,5.88634619733239,0.0971363729371224,0.922618095999814,NA
"AC002486.2",0.0877339202228089,-0.726558530859301,5.88634619733239,-0.123431158566339,0.901765684749344,NA
"AC002486.3",0.0895678948635771,1.14180633170767,5.88598181543969,0.193987403887753,0.846185744801592,NA
"AC002543.2",0.109940673921109,0.420477436090409,5.8859817701145,0.0714370945260725,0.943049887847174,NA
"AC002553.4",0.0569775108919482,0.571756102334333,5.88634619733239,0.0971325985878039,0.92262109332143,NA
"AC002984.2",0.0862984337464302,0,5.8863461973289,0,1,NA
"AC002985.3",6.40430451960646,-0.738325888643539,1.11583616781408,-0.66167947404852,0.508176662090966,0.724345594917186
"AC003002.4",0.536940030714395,0,5.88634619722902,0,1,NA
"AC003002.6",2.35830279680696,-0.279126135254671,1.01734360002107,-0.274367613114084,0.783802129348199,NA
"AC003005.4",0.299135007000111,-1.46245278918957,5.88304735528435,-0.248587628293685,0.80367977934023,NA
"AC003006.7",0.170185951525441,0.554602277464696,5.88634619731103,0.0942184266562587,0.92493564753074,NA
"AC003045.1",0.0213475860303423,0,5.88634619733239,0,1,NA
"AC003080.4",0.279216924042967,0.436484647943185,3.36906964139403,0.129556433794162,0.896917373446112,NA
"AC003989.3",0.0999970656198791,-1.49445276242815,5.88176458959813,-0.254082382873854,0.799431913291053,NA
"AC003989.4",0.0294810401589802,0,5.88634619733239,0,1,NA
"AC004019.10",0.207772855341086,0.420905930139951,4.01445502053232,0.104847589021969,0.916496747543271,NA
"AC004057.1",1542.38047035515,0.15964153709092,0.194281808830472,0.821700899594883,0.411247147065292,0.648994804914318
"AC004066.2",0.0616967430137804,0,5.88634619733239,0,1,NA
"AC004076.7",2.50378254857998,-0.92582982184133,0.926157268059178,-0.999646446419911,0.317481637341147,NA
"AC004076.9",1.72958752884074,-0.0739806305395002,1.14635197323788,-0.0645357030533485,0.9485436794257,NA
"AC004129.9",0.14907521202853,0.571786803664274,5.88634619731649,0.0971378142734697,0.922616951392591,NA
"AC004158.1",0.12942832773777,-1.86816516069113,5.86419103981483,-0.318571674764218,0.750051335398881,NA
"AC004231.7",0.0307808489445078,0,5.88634619733239,0,1,NA
"AC004381.6",49.355783701999,-0.0569511715445356,0.305380455703804,-0.186492522624872,0.85205854208331,0.934037182832292
"AC004383.3",0.395064194264144,-1.48964748261955,2.32812673549388,-0.639848106165728,0.522271354092678,NA
"AC004386.4",1.56176092117293,0.144093120794113,0.949145511677336,0.151813519656718,0.879334018592158,NA
"AC004453.8",3.78610372987207,-0.487278227915476,0.868043889409906,-0.561352062793422,0.574557556383305,0.771710088303904
"AC004461.4",0.0558538495452268,-0.726558531049402,5.88634619733239,-0.123431158598634,0.901765684723772,NA
"AC004556.1",347.147896973015,0.595790422936126,0.292202057014568,2.03896724418481,0.0414532968070239,0.175638415750145
"AC004692.5",0.144414841155554,-1.59304703941528,5.87767161785716,-0.271033692078915,0.786365119218373,NA
"AC004754.3",15.8981653705925,-1.89723379858271,0.638169236233746,-2.97293208582026,0.00294969710111855,0.036337353431978
"AC004813.1",36.3155207031058,-0.598298491770679,0.441239901480909,-1.3559482942559,0.175115620010485,0.404586173588257
"AC004824.1",1.0912115910158,-1.50655322249273,1.10614055581868,-1.36199076561088,0.173200799410174,NA
"AC004824.2",1.0912115910158,-1.50655322249273,1.10614055581868,-1.36199076561088,0.173200799410174,NA
"AC004837.3",0.924502217425384,0.22736651826229,1.73122677758913,0.131332602525312,0.895512202060035,NA
"AC004893.10",0.485441284723085,-1.47746436377732,2.03525715688725,-0.725934980146184,0.467878631095057,NA
"AC004899.3",0.02338806982522,0,5.88634619733239,0,1,NA
"AC004938.5",0.0584288869777521,0,5.88634619733239,0,1,NA
"AC004951.5",13.8521140528406,-0.82329550965825,0.376211428009905,-2.18838516951317,0.0286415576422491,0.142568792714567
"AC004953.1",0.415840034441389,-1.40335967264398,2.34521621249955,-0.598392448919782,0.549578103020708,NA
"AC004967.7",25.8104848701618,0.115042385335153,0.257755934628943,0.446322935302204,0.655363991313213,0.82371767057349
"AC004980.10",2.18043083690869,-0.905348878699948,1.23654213913383,-0.732161767923349,0.464069836655929,NA
"AC004980.7",76.9310425886301,-0.196149249839942,0.222956306913307,-0.879765423797638,0.378986399152896,0.62035793754355
"AC004980.8",0.0871233067175385,0,5.88634619733239,0,1,NA
"AC004980.9",4.76035118302061,-2.34988462659611,1.10529763008832,-2.12601978202771,0.0335016124225949,0.155293884176789
"AC004985.12",19.2009401115701,-0.758922983220435,0.331706242571686,-2.2879369930954,0.0221411906103239,0.122185543424411
"AC004987.9",0.0996083083777171,0,5.88634619733033,0,1,NA
"AC005014.5",0.555773381805191,-0.149545724300729,2.24757047368961,-0.0665366118888518,0.946950610206031,NA
"AC005017.2",0.239664491345039,-0.149540639108174,3.95817795173022,-0.0377801708088456,0.969862954485933,NA
"AC005019.2",0.271919549772616,0.571797719166885,3.36852511967427,0.16974720355423,0.865208949658425,NA
"AC005041.11",0.0630971447430815,0,5.88634619733239,0,1,NA
"AC005042.2",0.86139022041275,-0.024043678716809,1.51435355517546,-0.0158771897319733,0.987332367666497,NA
"AC005077.14",32.9018718582683,-0.4472785320664,0.541754779419291,-0.825610680437079,0.409024974536006,0.64705386835143
"AC005077.5",0.113659666634099,-0.295371589811358,5.88634619733094,-0.0501791060038721,0.959979661568658,NA
"AC005077.7",0.476880244077688,0,3.28492253059044,0,1,NA
"AC005077.8",0.11994721552612,0.571778319270991,5.88634619733239,0.0971363729048273,0.922618096025461,NA
"AC005086.1",0.908579957681585,-0.302966393484639,1.39541613551588,-0.217115443754442,0.828118378648249,NA
"AC005086.2",0.49057500085779,-1.54226132699317,3.16291555150628,-0.487607494376097,0.625827886151776,NA
"AC005086.3",1.58982299032007,0.800374748334274,1.03167027560475,0.775804796610141,0.437864251395873,NA
"AC005094.2",0.0321618124299236,0.571744993842241,5.88634619733239,0.0971307114252553,0.922622591973033,NA
"AC005102.1",0.0788790354505883,0,5.88634619733239,0,1,NA
"AC005105.2",0.0368229411619476,0.571744993842241,5.88634619733239,0.0971307114252554,0.922622591973032,NA
"AC005154.7",10.3974045808227,0.173550959658659,0.446081582565352,0.389056545801762,0.697234317459552,0.847748370223489
"AC005154.8",0.374372040093727,0.413254634647261,2.97445825056183,0.138934420938403,0.88950197075762,NA
"AC005176.2",1.27528372211049,2.81800594582789,1.41654910183512,1.98934575736006,0.0466630523640972,NA
"AC005189.6",0.0771821842697009,0.571763508043253,5.88634619733239,0.0971338567042435,0.922620094214103,NA
"AC005229.7",0.0244114980497545,0.571744993842241,5.88634619733239,0.0971307114252553,0.922622591973033,NA
"AC005237.2",0.0837851495363853,-0.72655482807613,5.88634619733239,-0.12343052952023,0.901766182846734,NA
"AC005251.3",2.75549932361497,1.27479866624849,0.932295608765413,1.36737602779942,0.171507472294801,0.399655037899017
"AC005262.4",0.224088613166987,-0.149513990651462,5.56987948057742,-0.0268433080415524,0.978584710828485,NA
"AC005300.5",0.124902936773893,-0.726532611139469,5.88634619733239,-0.123426755203206,0.901769171463852,NA
"AC005336.4",0.0795420966396154,0,5.88634619733239,0,1,NA
"AC005336.5",0.0617495453735202,0,5.88634619733239,0,1,NA
"AC005338.1",468.110770251907,-0.296438366461355,0.51157922367303,-0.57945739925283,0.562280583541303,0.763246635771968
"AC005351.1",0.0631305088589359,0.57175980506998,5.88634619733239,0.0971332276258392,0.92262059378378,NA
"AC005363.9",0.637042862064694,0.927455178302457,1.82119019898356,0.509257725425981,0.610571585700056,NA
"AC005477.1",0.0574872096504246,0,5.88634619733239,0,1,NA
"AC005480.1",2.23233380095448,0.0705223003804767,0.877859482303158,0.0803343835797659,0.935971312432231,NA
"AC005488.11",0.303065237362104,-0.149537477124231,3.80193677002389,-0.039331921115377,0.968625756929579,NA
"AC005517.3",7.3863296998996,-0.240626704363627,0.686399453401883,-0.350563659646071,0.725915723712597,0.865749449895258
"AC005522.6",0.306595255206616,-0.149543419246775,3.33218887648066,-0.0448784342035009,0.964204206534454,NA
"AC005534.6",0.90680231654665,-0.881461071435579,1.62676419907429,-0.541849317766627,0.587922313638699,NA
"AC005539.2",0.0248851531162144,-0.72657334227714,5.88634619733239,-0.123433674799218,0.901763692321813,NA
"AC005682.6",1.00021594185393,-1.42641238751323,1.67276005347778,-0.852729824906821,0.393809147432852,NA
"AC005740.3",0.292962119773617,1.15829310162579,3.82216567055738,0.303046283563339,0.761854589788867,NA
"AC005752.10",1.63010451486005,-1.91935580609558,1.20901404289001,-1.58753805829052,0.112390834426778,NA
"AC005758.1",0.0433059733824697,0,5.88634619733239,0,1,NA
"AC005776.1",0.164812762746061,-1.4174192018913,5.8842802262439,-0.240882342001594,0.809646308272794,NA
"AC005779.2",0.532196630705348,1.82706549374283,2.41672705543667,0.756008209380809,0.449644273704461,NA
"AC005786.3",0.0789059858691163,0,5.88634619733239,0,1,NA
"AC005795.1",0.483737824312858,-0.336304496058377,1.96235052065133,-0.171378401829431,0.863926236374129,NA
"AC005822.1",0.939179219395957,0.69787383007418,1.53013997494331,0.4560849605279,0.64832888455852,NA
"AC005838.2",0.0771567404269925,-1.37850052538282,5.88483236015992,-0.234246354189324,0.814793730454085,NA
"AC005943.2",108.031446379199,-0.236414867178622,1.07545042118624,-0.219828699232691,0.826004567542174,0.92150079446074
"AC006011.4",26.5963906845839,-0.254994684213574,0.923199230095839,-0.276207643920049,0.782388586527733,0.898109246094322
"AC006014.7",0.585459409863033,0.412045573011824,4.1996736476605,0.0981137125360589,0.921841999033719,NA
"AC006014.8",4.58306760609404,0.911110492617275,0.618273619951032,1.47363636942724,0.140579523530109,0.357506801573788
"AC006026.1",1.00620264830309,2.73994418416054,2.82074854990946,0.971353573592544,0.331372239127773,NA
"AC006026.9",0.0294810401589802,0,5.88634619733239,0,1,NA
"AC006028.11",0.0312389904621164,0,5.88634619733239,0,1,NA
"AC006033.22",0.0264160843636386,0,5.88634619733239,0,1,NA
"AC006042.8",0.387174022439299,-0.924689549720046,2.56337790699881,-0.360730872804731,0.718300643324765,NA
"AC006116.13",0.258048697426959,-1.41911014165724,3.88979828920343,-0.364828722763373,0.715239263049072,NA
"AC006116.14",0.081729714762347,-0.726558530859301,5.88634619733239,-0.123431158566339,0.901765684749344,NA
"AC006116.20",0.783863100565261,-0.467264023619537,1.43455617401816,-0.3257202695038,0.744636007010341,NA
"AC006116.22",0.502989554807714,0.0673749672400829,2.38079550615323,0.0282993508119242,0.977423398370791,NA
"AC006116.27",8.35502480386819,-1.47239017006756,1.83127859349994,-0.804023033575429,0.421383672611466,0.657535975217995
"AC006153.3",0.295317404594377,0.436510437399397,3.38472615215416,0.1289647722672,0.897385523656901,NA
"AC006195.2",0.200220489716439,0.517135388563861,5.86462184044768,0.0881788123144161,0.929734557033829,NA
"AC006262.11",0.0736458823238953,1.15915000838004,5.88581678129947,0.196939533025037,0.843874856571485,NA
