"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"APOM",118.871436553309,-0.817894599467425,0.591949311069048,-1.38169702062889,0.167064749592583,0.45640040095483
"APOO",326.915683765725,0.167264356446645,0.165898567148276,1.0082326768811,0.313342774140864,0.61555207256877
"APOOL",483.616180067351,0.00261015270015572,0.148954212874812,0.0175231881648719,0.986019234204805,0.995501816570505
"APOOP1",0.0281815583850057,0,5.88638648009261,0,1,NA
"APOOP4",0.0539680831751119,-0.703433429443171,5.88638648009261,-0.119501740468815,0.904877861223841,NA
"APOOP5",0.143897156119093,0,5.8863864800912,0,1,NA
"APOPT1",509.346068180968,0.386957691138779,0.177978184218609,2.17418608262393,0.0296911631471716,0.176495801963824
"APP",18125.7453493101,0.122033164629179,0.181831156575748,0.671134512518715,0.502134842597672,0.763658896171005
"APPBP2",914.630520121295,0.0881438826514273,0.15803979614447,0.557732196584534,0.577027268621636,0.811630108994321
"APPL1",1084.60687148285,0.223469473306112,0.139599480894984,1.60079014530305,0.109423407019452,0.369076425626711
"APPL2",832.775130639475,0.167231856363114,0.158876190998194,1.05259230670387,0.292527884645882,0.594528036586704
"APRT",1114.96163399782,-0.38216546186915,0.23630348039695,-1.61726548092807,0.105820987104358,0.36176870509005
"APTX",423.447332015362,0.0475250502590853,0.112122810178385,0.423866028540258,0.67166352054634,0.8676576219055
"AQP1",95.9308501974484,1.2205577773666,0.440413832001755,2.77138838219263,0.00558178054685904,0.0644701136247235
"AQP10",71.3079979878576,-1.88576455667469,0.713598683252522,-2.64261215853081,0.00822692125202667,0.0816534665852529
"AQP11",41.4782662346584,-0.279456186436403,0.348722861700385,-0.801370420837235,0.422917233820487,0.706759474884004
"AQP12A",37.907556747632,-1.31269040848107,0.850891697815268,-1.54272325356036,0.122897937364526,0.392530047319477
"AQP12B",45.9897508272561,-1.77666343169212,0.827056973310012,-2.14817538455862,0.0316998253979167,0.183888479835357
"AQP2",0.326713709019995,-2.17085922273488,4.03858401869787,-0.537529790808911,0.590901712585863,NA
"AQP3",389.890942747032,-0.367942842510919,0.292803674927416,-1.25661961927947,0.208891406990852,0.506143391275952
