 ,Label,Area,Mean,Min,Max,Median
3301,160929_19_R3D_xx_523_xx_t090.tif,501791,65.612543868,50,83,66
3302,160929_02_R3D_xx_523_xx_t009.tif,387720,62.095630868,50,79,63
3303,160929_25_R3D_xx_523_xx_t077.tif,488311,58.399706335,50,74,58
3304,160929_06_R3D_xx_523_xx_t092.tif,141564,59.701647311,50,81,60
3305,160929_26_R3D_xx_523_xx_t126.tif,58402,59.614704976,50,75,60
3306,160929_09_R3D_xx_523_xx_t002.tif,82700,59.551547763,50,84,59
3307,160929_01_R3D_xx_523_xx_t103.tif,0,NaN,255,15,255
3308,160929_17_R3D_xx_523_xx_t051.tif,469748,64.317046587,50,85,65
3309,160929_27_R3D_xx_523_xx_t104.tif,479700,60.218524078,50,77,60
3310,160929_02_R3D_xx_523_xx_t078.tif,0,NaN,255,47,255
3311,160929_03_R3D_xx_523_xx_t079.tif,48287,59.144863007,50,75,60
3312,160929_15_R3D_xx_523_xx_t080.tif,84069,63.492726213,50,79,64
3313,160929_12_R3D_xx_523_xx_t042.tif,375704,63.326895641,50,82,64
3314,160929_27_R3D_xx_523_xx_t028.tif,554974,60.950684176,50,82,61
3315,160929_22_R3D_xx_523_xx_t091.tif,616085,64.334603180,50,80,66
3316,160929_10_R3D_xx_523_xx_t079.tif,84054,52.628036738,50,63,52
3317,160929_21_R3D_xx_523_xx_t068.tif,549059,68.434472434,50,83,70
3318,160929_01_R3D_xx_523_xx_t052.tif,0,NaN,255,46,255
3319,160929_15_R3D_xx_523_xx_t036.tif,82992,67.250457875,50,84,69
3320,160929_25_R3D_xx_523_xx_t036.tif,558062,61.804351488,50,81,62
3321,160929_21_R3D_xx_523_xx_t119.tif,523203,61.971567441,50,73,63
3322,160929_20_R3D_xx_523_xx_t009.tif,390567,61.867884383,50,76,63
3323,160929_14_R3D_xx_523_xx_t071.tif,413087,62.646558715,50,80,64
3324,160929_08_R3D_xx_523_xx_t120.tif,0,NaN,255,11,255
3325,160929_17_R3D_xx_523_xx_t065.tif,458988,62.599423079,50,79,63
3326,160929_31_R3D_xx_523_xx_t061.tif,0,NaN,255,11,255
3327,160929_12_R3D_xx_523_xx_t126.tif,277098,58.413788624,50,72,59
3328,160929_26_R3D_xx_523_xx_t078.tif,118012,64.354319900,50,82,65
3329,160929_13_R3D_xx_523_xx_t031.tif,384310,63.295412558,50,83,63
3330,160929_15_R3D_xx_523_xx_t007.tif,72560,66.566730981,50,82,68
3331,160929_23_R3D_xx_523_xx_t015.tif,582297,63.890385834,50,78,65
3332,160929_20_R3D_xx_523_xx_t044.tif,416548,67.030786368,50,83,69
3333,160929_03_R3D_xx_523_xx_t059.tif,66891,56.729724477,50,71,57
3334,160929_24_R3D_xx_523_xx_t021.tif,648105,64.055918408,50,78,65
3335,160929_27_R3D_xx_523_xx_t074.tif,558910,62.423688966,50,81,63
3336,160929_13_R3D_xx_523_xx_t050.tif,369159,62.558068475,50,83,63
3337,160929_12_R3D_xx_523_xx_t117.tif,249870,57.141401529,50,71,58
3338,160929_10_R3D_xx_523_xx_t092.tif,43298,51.822509123,50,61,51
3339,160929_29_R3D_xx_523_xx_t094.tif,354633,63.960612803,50,82,65
3340,160929_18_R3D_xx_523_xx_t073.tif,586036,64.790557235,50,81,65
3341,160929_19_R3D_xx_523_xx_t093.tif,500755,65.291587703,50,82,66
3342,160929_14_R3D_xx_523_xx_t128.tif,390736,59.356063941,50,74,60
3343,160929_24_R3D_xx_523_xx_t012.tif,625046,62.443528956,50,76,63
3344,160929_01_R3D_xx_523_xx_t089.tif,0,NaN,255,16,255
3345,160929_03_R3D_xx_523_xx_t028.tif,112964,59.113876987,50,72,60
3346,160929_09_R3D_xx_523_xx_t136.tif,0,NaN,255,28,255
3347,160929_21_R3D_xx_523_xx_t103.tif,540377,65.551835108,50,80,66
3348,160929_23_R3D_xx_523_xx_t115.tif,589313,61.473539528,50,73,63
3349,160929_15_R3D_xx_523_xx_t125.tif,58241,56.630380660,50,69,57
3350,160929_07_R3D_xx_523_xx_t130.tif,79266,59.335023844,50,74,60
3351,160929_26_R3D_xx_523_xx_t110.tif,74292,60.419237603,50,77,61
3352,160929_12_R3D_xx_523_xx_t072.tif,319187,60.867773437,50,78,61
3353,160929_24_R3D_xx_523_xx_t141.tif,572644,59.202467851,50,71,60
3354,160929_31_R3D_xx_523_xx_t089.tif,0,NaN,255,10,255
3355,160929_01_R3D_xx_523_xx_t106.tif,0,NaN,255,16,255
3356,160929_06_R3D_xx_523_xx_t119.tif,110895,57.829442265,50,79,58
3357,160929_20_R3D_xx_523_xx_t091.tif,397814,67.182929711,50,83,69
3358,160929_30_R3D_xx_523_xx_t039.tif,327955,62.921181260,50,83,64
3359,160929_14_R3D_xx_523_xx_t114.tif,380539,58.593145512,50,74,59
3360,160929_09_R3D_xx_523_xx_t138.tif,0,NaN,255,26,255
3361,160929_10_R3D_xx_523_xx_t132.tif,2640,50.607954545,50,56,50
3362,160929_25_R3D_xx_523_xx_t048.tif,578011,62.176491451,50,83,62
3363,160929_21_R3D_xx_523_xx_t111.tif,531325,63.610680845,50,76,64
3364,160929_25_R3D_xx_523_xx_t028.tif,512154,60.270477239,50,80,60
3365,160929_12_R3D_xx_523_xx_t090.tif,312901,60.573564802,50,77,61
3366,160929_15_R3D_xx_523_xx_t051.tif,83401,65.403028741,50,83,67
3367,160929_13_R3D_xx_523_xx_t104.tif,282846,59.477811247,50,77,60
3368,160929_06_R3D_xx_523_xx_t112.tif,119480,58.213508537,50,76,58
3369,160929_21_R3D_xx_523_xx_t064.tif,552038,69.863301077,50,85,71
3370,160929_30_R3D_xx_523_xx_t008.tif,238784,60.088251307,50,76,61
3371,160929_21_R3D_xx_523_xx_t017.tif,542739,65.615159404,50,80,66
3372,160929_06_R3D_xx_523_xx_t002.tif,106507,53.091224051,50,65,53
3373,160929_22_R3D_xx_523_xx_t080.tif,617070,64.873767968,50,80,66
3374,160929_21_R3D_xx_523_xx_t028.tif,547577,66.428467595,50,81,67
3375,160929_29_R3D_xx_523_xx_t012.tif,247130,60.668219156,50,76,61
3376,160929_24_R3D_xx_523_xx_t004.tif,628321,64.801189201,50,82,66
3377,160929_22_R3D_xx_523_xx_t038.tif,612079,67.175526362,50,82,69
3378,160929_15_R3D_xx_523_xx_t028.tif,78056,65.729860613,50,82,68
3379,160929_07_R3D_xx_523_xx_t126.tif,86406,60.816494225,50,77,62
3380,160929_02_R3D_xx_523_xx_t035.tif,79890,55.723382150,50,73,55
3381,160929_25_R3D_xx_523_xx_t073.tif,502541,58.802364384,50,76,59
3382,160929_26_R3D_xx_523_xx_t113.tif,73083,60.588878399,50,77,61
3383,160929_21_R3D_xx_523_xx_t008.tif,533425,64.164701692,50,78,65
3384,160929_19_R3D_xx_523_xx_t076.tif,504923,66.676940840,50,84,67
3385,160929_11_R3D_xx_523_xx_t073.tif,163250,60.747993874,50,78,61
3386,160929_08_R3D_xx_523_xx_t013.tif,0,NaN,255,29,255
3387,160929_03_R3D_xx_523_xx_t133.tif,35457,55.404179711,50,71,55
3388,160929_10_R3D_xx_523_xx_t066.tif,98435,53.138365419,50,65,53
3389,160929_31_R3D_xx_523_xx_t006.tif,111352,63.013668367,50,80,64
3390,160929_17_R3D_xx_523_xx_t090.tif,445439,61.414200373,50,77,62
3391,160929_18_R3D_xx_523_xx_t001.tif,503893,62.710357159,50,79,63
3392,160929_05_R3D_xx_523_xx_t136.tif,229039,57.942603661,50,72,58
3393,160929_03_R3D_xx_523_xx_t061.tif,64443,57.076284468,50,73,57
3394,160929_19_R3D_xx_523_xx_t028.tif,475509,64.182917673,50,81,65
3395,160929_22_R3D_xx_523_xx_t032.tif,606633,66.847439885,50,81,68
3396,160929_05_R3D_xx_523_xx_t002.tif,97312,56.155181273,50,69,57
3397,160929_19_R3D_xx_523_xx_t070.tif,502533,66.416219432,50,82,67
3398,160929_14_R3D_xx_523_xx_t055.tif,397702,62.386515532,50,78,63
3399,160929_24_R3D_xx_523_xx_t034.tif,678277,67.557191236,50,83,69
3400,160929_03_R3D_xx_523_xx_t068.tif,55006,58.207213758,50,73,59
3401,160929_10_R3D_xx_523_xx_t004.tif,202652,62.200866510,50,79,63
3402,160929_06_R3D_xx_523_xx_t004.tif,125013,53.677873501,50,67,53
3403,160929_26_R3D_xx_523_xx_t130.tif,55342,59.437262838,50,74,60
3404,160929_16_R3D_xx_523_xx_t076.tif,482711,63.239225955,50,81,64
3405,160929_28_R3D_xx_523_xx_t004.tif,239170,57.883104068,50,77,58
3406,160929_14_R3D_xx_523_xx_t141.tif,374697,58.538824704,50,72,59
3407,160929_29_R3D_xx_523_xx_t054.tif,358573,64.494103014,50,83,66
3408,160929_20_R3D_xx_523_xx_t020.tif,380494,63.894571268,50,79,65
3409,160929_22_R3D_xx_523_xx_t115.tif,587678,60.164823254,50,74,61
3410,160929_04_R3D_xx_523_xx_t003.tif,269933,57.225018801,50,71,57
3411,160929_24_R3D_xx_523_xx_t024.tif,660237,65.424724758,50,81,67
3412,160929_11_R3D_xx_523_xx_t109.tif,132720,56.598319771,50,69,57
3413,160929_04_R3D_xx_523_xx_t132.tif,207625,58.804426249,50,77,59
3414,160929_10_R3D_xx_523_xx_t111.tif,9910,51.052976791,50,57,51
3415,160929_01_R3D_xx_523_xx_t029.tif,2807,51.582472390,50,59,51
3416,160929_06_R3D_xx_523_xx_t090.tif,141280,59.249950453,50,80,59
3417,160929_15_R3D_xx_523_xx_t128.tif,52690,55.638546214,50,66,56
3418,160929_02_R3D_xx_523_xx_t100.tif,0,NaN,255,31,255
3419,160929_07_R3D_xx_523_xx_t116.tif,93462,61.274293296,50,79,62
3420,160929_02_R3D_xx_523_xx_t028.tif,102514,57.214204889,50,74,57
3421,160929_10_R3D_xx_523_xx_t125.tif,5949,50.761472516,50,56,50
3422,160929_14_R3D_xx_523_xx_t136.tif,375665,58.506565690,50,74,59
3423,160929_03_R3D_xx_523_xx_t007.tif,228495,61.844250421,50,80,63
3424,160929_26_R3D_xx_523_xx_t081.tif,113823,64.052669496,50,82,65
3425,160929_03_R3D_xx_523_xx_t142.tif,12019,51.106997254,50,59,51
3426,160929_25_R3D_xx_523_xx_t084.tif,441738,57.141685796,50,74,57
3427,160929_04_R3D_xx_523_xx_t109.tif,256508,61.414614749,50,81,62
3428,160929_17_R3D_xx_523_xx_t128.tif,250871,53.209569859,50,63,53
3429,160929_30_R3D_xx_523_xx_t056.tif,348791,63.196407017,50,81,64
3430,160929_28_R3D_xx_523_xx_t118.tif,262821,58.755160356,50,73,59
3431,160929_10_R3D_xx_523_xx_t055.tif,112624,53.646407515,50,66,54
3432,160929_25_R3D_xx_523_xx_t041.tif,566569,61.903323337,50,82,62
3433,160929_23_R3D_xx_523_xx_t121.tif,599791,62.553904610,50,76,64
3434,160929_24_R3D_xx_523_xx_t039.tif,682135,67.771971824,50,83,69
3435,160929_30_R3D_xx_523_xx_t072.tif,353009,63.036608132,50,81,64
3436,160929_12_R3D_xx_523_xx_t012.tif,349656,61.441931498,50,80,62
3437,160929_07_R3D_xx_523_xx_t051.tif,130128,61.716901820,50,81,62
3438,160929_29_R3D_xx_523_xx_t117.tif,316496,62.100500480,50,81,63
3439,160929_05_R3D_xx_523_xx_t032.tif,317241,57.971003118,50,78,56
3440,160929_16_R3D_xx_523_xx_t039.tif,485827,64.730078814,50,83,66
3441,160929_30_R3D_xx_523_xx_t001.tif,313968,62.545972838,50,79,64
3442,160929_23_R3D_xx_523_xx_t109.tif,583307,61.170531127,50,74,63
3443,160929_30_R3D_xx_523_xx_t038.tif,328284,63.198715137,50,82,64
3444,160929_16_R3D_xx_523_xx_t049.tif,491095,64.889897067,50,84,66
3445,160929_12_R3D_xx_523_xx_t029.tif,393223,63.542514044,50,83,64
3446,160929_21_R3D_xx_523_xx_t141.tif,493663,58.026080545,50,69,58
3447,160929_08_R3D_xx_523_xx_t072.tif,0,NaN,255,12,255
3448,160929_17_R3D_xx_523_xx_t115.tif,333100,54.944791354,50,68,55
3449,160929_16_R3D_xx_523_xx_t003.tif,416605,61.864307918,50,80,63
3450,160929_09_R3D_xx_523_xx_t055.tif,0,NaN,255,36,255
3451,160929_04_R3D_xx_523_xx_t129.tif,199846,58.139722586,50,75,58
3452,160929_21_R3D_xx_523_xx_t069.tif,549864,68.755146727,50,84,70
3453,160929_05_R3D_xx_523_xx_t012.tif,140224,56.610016830,50,71,56
3454,160929_27_R3D_xx_523_xx_t022.tif,533940,60.468470240,50,80,61
3455,160929_08_R3D_xx_523_xx_t088.tif,0,NaN,255,12,255
3456,160929_27_R3D_xx_523_xx_t046.tif,581385,62.032443217,50,82,62
3457,160929_29_R3D_xx_523_xx_t111.tif,338309,63.633146029,50,83,65
3458,160929_09_R3D_xx_523_xx_t114.tif,0,NaN,255,35,255
3459,160929_05_R3D_xx_523_xx_t053.tif,339309,60.041331058,50,81,59
3460,160929_27_R3D_xx_523_xx_t030.tif,558871,60.974768775,50,81,61
3461,160929_26_R3D_xx_523_xx_t050.tif,144701,65.299631654,50,83,67
3462,160929_06_R3D_xx_523_xx_t010.tif,160997,55.588340155,50,69,56
3463,160929_21_R3D_xx_523_xx_t050.tif,549244,68.834920363,50,83,70
3464,160929_21_R3D_xx_523_xx_t038.tif,549853,68.242232015,50,83,69
3465,160929_10_R3D_xx_523_xx_t118.tif,9372,50.962654716,50,58,51
3466,160929_13_R3D_xx_523_xx_t141.tif,233635,57.548128491,50,72,58
3467,160929_16_R3D_xx_523_xx_t083.tif,468224,61.831279473,50,78,62
3468,160929_19_R3D_xx_523_xx_t101.tif,492672,63.651526776,50,79,64
3469,160929_03_R3D_xx_523_xx_t075.tif,47912,58.506845884,50,73,59
3470,160929_20_R3D_xx_523_xx_t045.tif,414908,66.910973035,50,83,69
3471,160929_07_R3D_xx_523_xx_t038.tif,132828,61.441985124,50,79,62
3472,160929_20_R3D_xx_523_xx_t035.tif,413566,66.647703148,50,82,69
3473,160929_29_R3D_xx_523_xx_t143.tif,236862,59.396872440,50,77,60
3474,160929_26_R3D_xx_523_xx_t112.tif,74459,60.760096160,50,77,61
3475,160929_29_R3D_xx_523_xx_t100.tif,349394,63.866737838,50,82,65
3476,160929_19_R3D_xx_523_xx_t005.tif,448512,62.719742170,50,79,63
3477,160929_29_R3D_xx_523_xx_t011.tif,243774,60.432096942,50,76,61
3478,160929_28_R3D_xx_523_xx_t110.tif,279326,59.520187881,50,74,60
3479,160929_01_R3D_xx_523_xx_t062.tif,0,NaN,255,40,255
3480,160929_16_R3D_xx_523_xx_t090.tif,462878,61.584093433,50,79,62
3481,160929_31_R3D_xx_523_xx_t142.tif,0,NaN,255,10,255
3482,160929_07_R3D_xx_523_xx_t105.tif,106639,62.636474461,50,84,63
3483,160929_31_R3D_xx_523_xx_t029.tif,0,NaN,255,34,255
3484,160929_22_R3D_xx_523_xx_t037.tif,613603,67.550077167,50,83,69
3485,160929_02_R3D_xx_523_xx_t016.tif,375999,63.254888976,50,84,64
3486,160929_02_R3D_xx_523_xx_t094.tif,0,NaN,255,33,255
3487,160929_12_R3D_xx_523_xx_t005.tif,347196,61.570801507,50,80,62
3488,160929_12_R3D_xx_523_xx_t120.tif,251533,57.228542577,50,70,58
3489,160929_28_R3D_xx_523_xx_t138.tif,205811,56.024342722,50,69,56
3490,160929_17_R3D_xx_523_xx_t061.tif,466456,63.633838990,50,81,64
3491,160929_11_R3D_xx_523_xx_t048.tif,175021,62.625787763,50,78,64
3492,160929_18_R3D_xx_523_xx_t038.tif,566142,64.888068718,50,81,65
3493,160929_30_R3D_xx_523_xx_t006.tif,240269,60.140950351,50,77,61
3494,160929_24_R3D_xx_523_xx_t084.tif,662027,65.072000085,50,79,66
3495,160929_21_R3D_xx_523_xx_t104.tif,540185,65.487819914,50,79,66
3496,160929_06_R3D_xx_523_xx_t013.tif,164839,55.847523948,50,68,56
3497,160929_01_R3D_xx_523_xx_t026.tif,9554,51.865815365,50,61,51
3498,160929_30_R3D_xx_523_xx_t047.tif,348228,63.595575313,50,81,65
3499,160929_19_R3D_xx_523_xx_t002.tif,448413,64.260897878,50,80,65
3500,160929_20_R3D_xx_523_xx_t038.tif,411912,66.542477519,50,82,69
3501,160929_27_R3D_xx_523_xx_t088.tif,523750,61.246526014,50,79,61
3502,160929_16_R3D_xx_523_xx_t130.tif,276201,53.582369361,50,65,53
3503,160929_04_R3D_xx_523_xx_t006.tif,275183,57.311908803,50,71,57
3504,160929_15_R3D_xx_523_xx_t047.tif,84168,66.481822070,50,84,68
3505,160929_23_R3D_xx_523_xx_t019.tif,588201,64.361029648,50,79,66
3506,160929_20_R3D_xx_523_xx_t104.tif,382005,64.842059659,50,79,66
3507,160929_31_R3D_xx_523_xx_t068.tif,0,NaN,255,11,255
3508,160929_14_R3D_xx_523_xx_t090.tif,425025,63.463389212,50,81,64
3509,160929_16_R3D_xx_523_xx_t051.tif,489220,64.554674788,50,84,65
3510,160929_07_R3D_xx_523_xx_t133.tif,76033,58.761287862,50,74,59
3511,160929_31_R3D_xx_523_xx_t060.tif,0,NaN,255,11,255
3512,160929_12_R3D_xx_523_xx_t048.tif,380220,63.456348956,50,84,64
3513,160929_30_R3D_xx_523_xx_t100.tif,345036,63.228184885,50,82,64
3514,160929_04_R3D_xx_523_xx_t034.tif,360808,62.027510476,50,78,63
3515,160929_31_R3D_xx_523_xx_t058.tif,0,NaN,255,11,255
3516,160929_12_R3D_xx_523_xx_t051.tif,374220,63.020410454,50,82,63
3517,160929_20_R3D_xx_523_xx_t008.tif,402360,62.449448255,50,77,64
3518,160929_29_R3D_xx_523_xx_t002.tif,296811,62.834315440,50,79,64
3519,160929_05_R3D_xx_523_xx_t020.tif,198222,57.493436652,50,73,57
3520,160929_12_R3D_xx_523_xx_t073.tif,316140,60.699338900,50,77,61
3521,160929_19_R3D_xx_523_xx_t008.tif,451409,62.400096143,50,78,63
3522,160929_04_R3D_xx_523_xx_t130.tif,211064,59.432082212,50,77,60
3523,160929_05_R3D_xx_523_xx_t050.tif,331342,59.059400861,50,79,58
3524,160929_16_R3D_xx_523_xx_t128.tif,283216,53.739926417,50,65,53
3525,160929_23_R3D_xx_523_xx_t024.tif,599250,65.349580309,50,79,67
3526,160929_28_R3D_xx_523_xx_t103.tif,300224,61.104621882,50,77,62
3527,160929_09_R3D_xx_523_xx_t056.tif,0,NaN,255,34,255
3528,160929_26_R3D_xx_523_xx_t139.tif,45998,58.038240793,50,73,58
3529,160929_16_R3D_xx_523_xx_t107.tif,389780,57.237798245,50,72,57
3530,160929_20_R3D_xx_523_xx_t052.tif,420375,67.605958965,50,84,70
3531,160929_05_R3D_xx_523_xx_t045.tif,327552,58.584429343,50,80,57
3532,160929_12_R3D_xx_523_xx_t114.tif,243144,57.029784819,50,70,57
3533,160929_23_R3D_xx_523_xx_t007.tif,576254,63.989607014,50,78,66
3534,160929_12_R3D_xx_523_xx_t115.tif,252693,57.310095650,50,71,58
3535,160929_30_R3D_xx_523_xx_t010.tif,240334,59.993708755,50,76,60
3536,160929_27_R3D_xx_523_xx_t123.tif,395368,57.553572874,50,73,57
3537,160929_01_R3D_xx_523_xx_t077.tif,0,NaN,255,21,255
3538,160929_01_R3D_xx_523_xx_t127.tif,0,NaN,255,16,255
3539,160929_15_R3D_xx_523_xx_t068.tif,84981,64.391652252,50,81,66
3540,160929_18_R3D_xx_523_xx_t085.tif,576044,62.552278993,50,80,63
3541,160929_13_R3D_xx_523_xx_t012.tif,345215,61.085404748,50,81,61
3542,160929_03_R3D_xx_523_xx_t026.tif,167245,59.035265628,50,76,60
3543,160929_04_R3D_xx_523_xx_t087.tif,291130,61.807178924,50,80,62
3544,160929_29_R3D_xx_523_xx_t019.tif,257633,60.719057729,50,77,61
3545,160929_27_R3D_xx_523_xx_t040.tif,584163,62.155345340,50,83,62
3546,160929_11_R3D_xx_523_xx_t105.tif,139737,57.637182708,50,70,58
3547,160929_04_R3D_xx_523_xx_t023.tif,348317,61.037141454,50,79,62
3548,160929_09_R3D_xx_523_xx_t108.tif,0,NaN,255,31,255
3549,160929_23_R3D_xx_523_xx_t130.tif,601191,62.777267125,50,75,64
3550,160929_04_R3D_xx_523_xx_t141.tif,30385,58.193187428,50,68,59
3551,160929_03_R3D_xx_523_xx_t035.tif,94320,57.012478796,50,69,57
3552,160929_04_R3D_xx_523_xx_t138.tif,31350,58.225741627,50,70,59
3553,160929_05_R3D_xx_523_xx_t005.tif,108077,56.194398438,50,70,56
3554,160929_13_R3D_xx_523_xx_t003.tif,350870,61.685610055,50,83,62
3555,160929_16_R3D_xx_523_xx_t055.tif,487855,64.222654272,50,82,65
3556,160929_14_R3D_xx_523_xx_t089.tif,423805,63.342848716,50,79,64
3557,160929_23_R3D_xx_523_xx_t079.tif,619473,65.350770736,50,79,67
3558,160929_08_R3D_xx_523_xx_t033.tif,0,NaN,255,34,255
3559,160929_23_R3D_xx_523_xx_t055.tif,626076,67.262893003,50,83,69
3560,160929_08_R3D_xx_523_xx_t014.tif,0,NaN,255,26,255
3561,160929_08_R3D_xx_523_xx_t002.tif,53491,60.981137014,50,79,61
3562,160929_28_R3D_xx_523_xx_t071.tif,318818,61.934137972,50,80,62
3563,160929_09_R3D_xx_523_xx_t058.tif,0,NaN,255,35,255
3564,160929_17_R3D_xx_523_xx_t031.tif,460995,64.212145468,50,82,65
3565,160929_18_R3D_xx_523_xx_t131.tif,542098,58.948745430,50,73,59
3566,160929_11_R3D_xx_523_xx_t009.tif,195433,60.678810641,50,79,61
3567,160929_14_R3D_xx_523_xx_t042.tif,383626,62.310088472,50,79,63
3568,160929_30_R3D_xx_523_xx_t073.tif,352650,62.969924855,50,81,64
3569,160929_19_R3D_xx_523_xx_t047.tif,498509,67.429035384,50,84,68
3570,160929_15_R3D_xx_523_xx_t005.tif,72127,66.764138256,50,83,69
3571,160929_12_R3D_xx_523_xx_t141.tif,241794,57.153481890,50,70,58
3572,160929_17_R3D_xx_523_xx_t116.tif,301670,54.092329367,50,65,54
3573,160929_04_R3D_xx_523_xx_t033.tif,364247,62.292955055,50,79,63
3574,160929_01_R3D_xx_523_xx_t117.tif,0,NaN,255,15,255
3575,160929_23_R3D_xx_523_xx_t026.tif,603388,65.720678900,50,79,68
3576,160929_02_R3D_xx_523_xx_t014.tif,387858,62.937325000,50,82,64
3577,160929_21_R3D_xx_523_xx_t117.tif,526520,62.521072324,50,75,63
3578,160929_08_R3D_xx_523_xx_t119.tif,0,NaN,255,11,255
3579,160929_27_R3D_xx_523_xx_t055.tif,574123,61.864403621,50,85,62
3580,160929_28_R3D_xx_523_xx_t069.tif,323985,62.580224393,50,82,63
3581,160929_12_R3D_xx_523_xx_t020.tif,373864,62.588574990,50,81,63
3582,160929_28_R3D_xx_523_xx_t092.tif,317455,62.403915516,50,80,63
3583,160929_03_R3D_xx_523_xx_t084.tif,47012,58.633689271,50,73,59
3584,160929_07_R3D_xx_523_xx_t003.tif,126678,60.933753296,50,78,61
3585,160929_22_R3D_xx_523_xx_t029.tif,599668,66.104080925,50,81,68
3586,160929_03_R3D_xx_523_xx_t090.tif,47344,58.686718486,50,74,59
3587,160929_10_R3D_xx_523_xx_t064.tif,111446,53.640920266,50,65,53
3588,160929_21_R3D_xx_523_xx_t094.tif,545032,66.947560877,50,81,68
3589,160929_05_R3D_xx_523_xx_t008.tif,120791,56.250680928,50,69,56
3590,160929_29_R3D_xx_523_xx_t130.tif,299902,62.671556042,50,82,63
3591,160929_04_R3D_xx_523_xx_t142.tif,27422,56.910838013,50,67,58
3592,160929_21_R3D_xx_523_xx_t006.tif,529772,63.568059467,50,77,64
3593,160929_30_R3D_xx_523_xx_t067.tif,351773,63.076674446,50,82,64
3594,160929_13_R3D_xx_523_xx_t063.tif,336345,62.191936851,50,82,62
3595,160929_02_R3D_xx_523_xx_t134.tif,0,NaN,255,15,255
3596,160929_10_R3D_xx_523_xx_t112.tif,8731,50.977436720,50,57,51
3597,160929_23_R3D_xx_523_xx_t045.tif,628415,68.604689576,50,83,71
3598,160929_02_R3D_xx_523_xx_t128.tif,0,NaN,255,15,255
3599,160929_27_R3D_xx_523_xx_t042.tif,585912,62.308826240,50,83,62
3600,160929_09_R3D_xx_523_xx_t057.tif,0,NaN,255,36,255
3601,160929_09_R3D_xx_523_xx_t107.tif,0,NaN,255,33,255
3602,160929_07_R3D_xx_523_xx_t118.tif,90653,60.841395210,50,80,61
3603,160929_09_R3D_xx_523_xx_t086.tif,0,NaN,255,28,255
3604,160929_20_R3D_xx_523_xx_t003.tif,427287,64.115716135,50,79,65
3605,160929_01_R3D_xx_523_xx_t038.tif,74,50.310810811,50,52,50
3606,160929_01_R3D_xx_523_xx_t049.tif,0,NaN,255,46,255
3607,160929_07_R3D_xx_523_xx_t085.tif,117246,62.232391723,50,82,63
3608,160929_23_R3D_xx_523_xx_t076.tif,622085,65.839883617,50,79,68
3609,160929_11_R3D_xx_523_xx_t099.tif,150433,58.946361503,50,73,59
3610,160929_26_R3D_xx_523_xx_t046.tif,146940,65.591112019,50,82,67
3611,160929_18_R3D_xx_523_xx_t049.tif,578826,65.873778994,50,82,67
3612,160929_03_R3D_xx_523_xx_t137.tif,29090,53.435579237,50,64,53
3613,160929_05_R3D_xx_523_xx_t078.tif,301252,59.838006055,50,82,59
3614,160929_02_R3D_xx_523_xx_t137.tif,0,NaN,255,16,255
3615,160929_17_R3D_xx_523_xx_t125.tif,301581,54.167238652,50,67,54
3616,160929_31_R3D_xx_523_xx_t137.tif,0,NaN,255,10,255
3617,160929_18_R3D_xx_523_xx_t093.tif,585599,64.193985987,50,81,65
3618,160929_03_R3D_xx_523_xx_t014.tif,322760,65.070247243,50,83,66
3619,160929_24_R3D_xx_523_xx_t029.tif,670237,66.639993017,50,82,68
3620,160929_17_R3D_xx_523_xx_t028.tif,451980,63.634915262,50,82,64
3621,160929_22_R3D_xx_523_xx_t143.tif,526062,56.092952922,50,67,56
3622,160929_01_R3D_xx_523_xx_t012.tif,269598,64.095672075,50,81,65
3623,160929_24_R3D_xx_523_xx_t014.tif,637497,63.792511965,50,78,65
3624,160929_17_R3D_xx_523_xx_t073.tif,458400,62.566160558,50,80,63
3625,160929_14_R3D_xx_523_xx_t076.tif,420969,63.349206236,50,81,64
3626,160929_10_R3D_xx_523_xx_t048.tif,120760,54.127683008,50,66,54
3627,160929_06_R3D_xx_523_xx_t021.tif,171163,56.655001373,50,70,57
3628,160929_22_R3D_xx_523_xx_t141.tif,575510,58.453043388,50,72,59
3629,160929_05_R3D_xx_523_xx_t038.tif,321873,58.144824201,50,78,57
3630,160929_30_R3D_xx_523_xx_t128.tif,291087,61.260159334,50,80,62
3631,160929_24_R3D_xx_523_xx_t056.tif,680744,67.212345610,50,82,69
3632,160929_22_R3D_xx_523_xx_t079.tif,615176,64.667563429,50,81,66
3633,160929_14_R3D_xx_523_xx_t132.tif,390600,59.426802355,50,74,60
3634,160929_01_R3D_xx_523_xx_t004.tif,307807,64.720233783,50,82,66
3635,160929_02_R3D_xx_523_xx_t092.tif,0,NaN,255,33,255
3636,160929_12_R3D_xx_523_xx_t070.tif,322765,61.156076402,50,79,62
3637,160929_19_R3D_xx_523_xx_t095.tif,500357,65.262894293,50,83,66
3638,160929_28_R3D_xx_523_xx_t130.tif,244574,58.594126931,50,73,59
3639,160929_13_R3D_xx_523_xx_t105.tif,276004,59.207315836,50,74,60
3640,160929_29_R3D_xx_523_xx_t025.tif,272690,61.143628296,50,77,62
3641,160929_10_R3D_xx_523_xx_t037.tif,175494,59.359533659,50,74,60
3642,160929_05_R3D_xx_523_xx_t058.tif,332611,59.934181371,50,80,59
3643,160929_01_R3D_xx_523_xx_t019.tif,155914,59.843650987,50,76,61
